ID,Title,Content,Excerpt,Date,Post Type,Permalink,Image URL,Image Title,Image Caption,Image Description,Image Alt Text,Image Featured,Attachment URL,mm365_services_looking_for,mm365_services_industry,mm365_mr_mbe_category,mm365_services_details,mm365_service_country,mm365_service_state,mm365_service_city,mm365_location_for_search,mm365_certifications,mm365_naics_codes,mm365_number_of_employees,mm365_size_of_company,mm365_requester_id,mm365_requester_company_id,mm365_requester_company_name,mm365_matchrequest_status,mm365_matched_companies,mm365_matched_companies_approved_time,mm365_matched_companies_approved_by,Status,Author ID,Author Username,Author Email,Author First Name,Author Last Name,Slug,Format,Template,Parent,Parent Slug,Order,Comment Status,Ping Status,Post Modified Date
3309,MR-2270-1622800875,,,04-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1622800875/,,,,,,,,Manufacturing - Raw Materials,Automotive|Manufacturing,null,looking for welding services,233,all,all,"'-, -,United States",,,,,2270,3299,Williams Automotive Systems,approved,"[[2388,""1""],[2365,""1""],[2394,""0""],[2397,""1""],[2454,""0""],[2472,""0""],[2708,""0""],[2823,""0""],[3117,""0""],[3127,""0""]]",1623083121,1246,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1622800875,,,0,0,0,closed,closed,04-06-2021
3310,MR-2270-1622800978,,,04-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1622800978/,,,,,,,,Manufacturing - Metal Fabrication,Automotive,null,Looking for sheet metal fabricators,233,all,all,"'-, -,United States",,,,,2270,3299,Williams Automotive Systems,pending,"[[2712,""0""],[3207,""0""],[2748,""0""],[2259,""0""],[2388,""0""],[2391,""0""],[2475,""0""],[2782,""0""],[2777,""0""],[3135,""0""],[2844,""0""],[2775,""0""],[2804,""0""],[3110,""0""],[2889,""0""],[2906,""0""],[2909,""0""],[2999,""0""],[2706,""0""],[2742,""0""],[2394,""0""],[2644,""0""],[2556,""0""],[2434,""0""],[2404,""0""],[2392,""0""],[2382,""0""],[2374,""0""],[2369,""0""],[2364,""0""],[2349,""0""],[2304,""0""],[2972,""0""],[3007,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1622800978,,,0,0,0,closed,closed,04-06-2021
3311,MR-2270-1622801270,,,04-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1622801270/,,,,,,,,Manufacturing - Castings,Automotive,null,looking for aluminum component manufacturers,233,all,all,"'-, -,United States",,,,"&lt;$100,000",2270,3299,Williams Automotive Systems,pending,"[[3114,""0""],[2394,""0""],[2705,""0""],[2882,""0""],[2901,""0""],[2648,""0""],[2671,""0""],[2925,""0""],[3143,""0""],[2951,""0""],[3191,""0""],[3179,""0""],[2977,""0""],[3128,""0""],[2833,""0""],[2718,""0""],[2712,""0""],[2624,""0""],[2205,""0""],[2770,""0""],[2873,""0""],[2352,""0""],[3029,""0""],[2955,""0""],[2674,""0""],[3171,""0""],[2876,""0""],[2666,""0""],[2820,""0""],[2782,""0""],[2669,""0""],[2637,""0""],[2385,""0""],[2206,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1622801270,,,0,0,0,closed,closed,07-06-2021
3312,MR-2270-1622801519,,,04-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1622801519/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,Looking for Plastic molding sevices,233,all,all,"'-, -,United States",,,,"&lt;$100,000",2270,3299,Williams Automotive Systems,pending,"[[3132,""0""],[2795,""0""],[2663,""0""],[3176,""0""],[3204,""0""],[2206,""0""],[2761,""0""],[2972,""0""],[2777,""0""],[2844,""0""],[3199,""0""],[3170,""0""],[3143,""0""],[3126,""0""],[2775,""0""],[2811,""0""],[2662,""0""],[2544,""0""],[2473,""0""],[2314,""0""],[2719,""0""],[2823,""0""],[2977,""0""],[3117,""0""],[3007,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1622801519,,,0,0,0,closed,closed,07-06-2021
3313,MR-2270-1622801966,,,04-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1622801966/,,,,,,,,Manufacturing - Other Molding,Automotive,null,Looking for Plastic molding services,233,all,all,"'-, -,United States",,,,,2270,3299,Williams Automotive Systems,pending,"[[3132,""0""],[2795,""0""],[2663,""0""],[2206,""0""],[3176,""0""],[2761,""0""],[3204,""0""],[2972,""0""],[2844,""0""],[3199,""0""],[3170,""0""],[3143,""0""],[3126,""0""],[2775,""0""],[2811,""0""],[2777,""0""],[2662,""0""],[2544,""0""],[2473,""0""],[2314,""0""],[2719,""0""],[2823,""0""],[2977,""0""],[3117,""0""],[3007,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1622801966,,,0,0,0,closed,closed,04-06-2021
3314,MR-2270-1622806464,,,04-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1622806464/,,,,,,,,Manufacturing - Castings,Automotive,null,Looking for casting for automotive parts,233,all,all,"'-, -,United States",ISO 9000,,,,2270,3299,Williams Automotive Systems,pending,"[[2823,""0""],[3127,""0""],[2833,""0""],[3176,""0""],[2977,""0""],[2795,""0""],[3128,""0""],[3170,""0""],[2844,""0""],[2786,""0""],[3114,""0""],[2955,""0""],[2895,""0""],[2664,""0""],[2882,""0""],[2782,""0""],[2748,""0""],[2349,""0""],[2205,""0""],[2583,""0""],[2770,""0""],[2663,""0""],[3146,""0""],[3110,""0""],[2954,""0""],[2937,""0""],[2777,""0""],[2727,""0""],[2522,""0""],[2652,""0""],[2401,""0""],[2637,""0""],[2322,""0""],[2304,""0""],[2491,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1622806464,,,0,0,0,closed,closed,07-06-2021
3316,MR-2268-1623054515,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2268-1623054515/,,,,,,,,Engineering and Design|Manufacturing - Hardware,Materials,null,"Looking for molding, assembly and welding services.",233,all,all,"'-, -,United States",ISO 9000|AS 9100,,,,2268,3287,ZNB bearings ltd,pending,"[[2388,""0""],[2823,""0""],[2719,""0""],[3117,""0""],[2365,""0""],[2394,""0""],[2708,""0""],[3204,""0""],[2795,""0""],[2663,""0""],[2648,""0""],[2801,""0""],[3119,""0""],[2397,""0""],[2454,""0""],[2472,""0""],[3127,""0""],[2977,""0""],[2761,""0""],[2666,""0""],[2706,""0""],[2788,""0""],[2804,""0""],[2820,""0""],[2841,""0""],[2895,""0""],[3110,""0""],[3174,""0""],[3114,""0""],[3128,""0""],[3138,""0""],[3143,""0""],[3146,""0""],[3149,""0""],[3157,""0""]]",,,publish,2268,raktest,raktest@yopmail.com,Rakesh,Test,mr-2268-1623054515,,,0,0,0,closed,closed,07-06-2021
3317,MR-2268-1623062515,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2268-1623062515/,,,,,,,,Access to capital/financing|Accounting|Financial Planning,Banking/Finance,null,looking for financial and marketing services.,233,all,all,"'-, -,United States",,,,,2268,3287,ZNB bearings ltd,pending,"[[2828,""0""],[2340,""0""],[2776,""0""],[3163,""0""],[2653,""0""],[3185,""0""],[2713,""0""],[2783,""0""],[2921,""0""],[2924,""0""],[2279,""0""],[2816,""0""],[3008,""0""],[3167,""0""],[3111,""0""],[3015,""0""],[2389,""0""],[2756,""0""],[2868,""0""],[2896,""0""],[2985,""0""],[3020,""0""],[3210,""0""],[2700,""0""],[3209,""0""],[2957,""0""],[2904,""0""],[2883,""0""],[2845,""0""],[2824,""0""],[2779,""0""],[2948,""0""],[2685,""0""],[2612,""0""],[2581,""0""]]",,,publish,2268,raktest,raktest@yopmail.com,Rakesh,Test,mr-2268-1623062515,,,0,0,0,closed,closed,07-06-2021
3318,MR-2268-1623062810,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2268-1623062810/,,,,,,,,Access to capital/financing|Staffing,Banking/Finance,null,looking for human resource management service for business.,233,all,all,"'-, -,United States",,,,,2268,3287,ZNB bearings ltd,pending,"[[2660,""0""],[2927,""0""],[2930,""0""],[2676,""0""],[2316,""0""],[2543,""0""],[2465,""0""],[3172,""0""],[2802,""0""],[2797,""0""],[2952,""0""],[2768,""0""],[3185,""0""],[2842,""0""],[2715,""0""],[2340,""0""],[2389,""0""],[2900,""0""],[2838,""0""],[2907,""0""],[2865,""0""],[2764,""0""],[2621,""0""],[2686,""0""],[2779,""0""],[3008,""0""],[2514,""0""],[3266,""0""],[2282,""0""],[2412,""0""],[2507,""0""],[2847,""0""],[3015,""0""],[2539,""0""],[3034,""0""]]",,,publish,2268,raktest,raktest@yopmail.com,Rakesh,Test,mr-2268-1623062810,,,0,0,0,closed,closed,07-06-2021
3319,MR-2268-1623062899,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2268-1623062899/,,,,,,,,Automation and robotics|IT,Information Technology,null,looking for plastic molded products for electric industries.,233,all,all,"'-, -,United States",ISO 9000|AS 9100,,,,2268,3287,ZNB bearings ltd,pending,"[[2206,""0""],[3170,""0""],[3132,""0""],[3126,""0""],[3176,""0""],[2876,""0""],[2314,""0""],[2473,""0""],[2795,""0""],[3199,""0""],[2307,""0""],[2845,""0""],[2825,""0""],[2918,""0""],[2304,""0""],[2543,""0""],[2660,""0""],[2811,""0""],[2775,""0""],[2663,""0""],[2761,""0""],[2745,""0""],[2854,""0""],[2868,""0""],[2987,""0""],[2935,""0""],[2901,""0""],[2706,""0""],[2679,""0""],[2224,""0""],[2293,""0""],[2369,""0""],[2424,""0""],[2713,""0""],[2899,""0""]]",,,publish,2268,raktest,raktest@yopmail.com,Rakesh,Test,mr-2268-1623062899,,,0,0,0,closed,closed,07-06-2021
3320,MR-2270-1623072479,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623072479/,,,,,,,,Software Services,Information Technology,AIF|AIM,Software company that provides consulting,233,all,all,"'-, -,United States",ISO 14000,,,,2270,3299,Williams Automotive Systems,pending,"[[2509,""0""],[2812,""0""],[3192,""0""],[2702,""0""],[2755,""0""],[2831,""0""],[3003,""0""],[3107,""0""],[2291,""0""],[2746,""0""],[2891,""0""],[2461,""0""],[2261,""0""],[2543,""0""],[2916,""0""],[3012,""0""],[2919,""0""],[2450,""0""],[2441,""0""],[2332,""0""],[2203,""0""],[3177,""0""],[2930,""0""],[3127,""0""],[3189,""0""],[2504,""0""],[2297,""0""],[2249,""0""],[2774,""0""],[2507,""0""],[2515,""0""],[2516,""0""],[2517,""0""],[2526,""0""],[2723,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623072479,,,0,0,0,closed,closed,07-06-2021
3321,MR-2270-1623073423,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623073423/,,,,,,,,Cleaning and area maintenance,Automotive,AIM,Looking for cleaning and janitorial services,233,1426,all,"'-, Michigan,United States",ISO 9000|ISO 14000|AS 9100,,,,2270,3299,Williams Automotive Systems,pending,"[[2207,""0""],[2890,""0""],[2269,""0""],[2913,""0""],[3007,""0""],[2687,""0""],[2362,""0""],[2521,""0""],[2276,""0""],[2733,""0""],[2524,""0""],[3207,""0""],[2987,""0""],[2753,""0""],[2710,""0""],[2616,""0""],[2331,""0""],[2905,""0""],[2942,""0""],[2760,""0""],[2747,""0""],[2703,""0""],[2626,""0""],[2590,""0""],[2528,""0""],[2503,""0""],[2210,""0""],[2423,""0""],[2202,""0""],[2456,""0""],[2230,""0""],[2311,""0""],[2413,""0""],[2286,""0""],[2306,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623073423,,,0,0,0,closed,closed,07-06-2021
3322,MR-2144-1623080377,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2144-1623080377/,,,,,,,,IT,Cybersecurity,null,looking for Cybersecurity,233,1426,111126,"Albion, Michigan,United States",,,,,2144,3043,H2Soft Pvt Ltd,pending,"[[3009,""0""],[2752,""0""],[2910,""0""],[3127,""0""]]",,,publish,2144,raktest,raktest@yopmail.com,Rakesh,Test,mr-2144-1623080377,,,0,0,0,closed,closed,07-06-2021
3324,MR-2271-1623081556,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2271-1623081556/,,,,,,,,Cleaning and area maintenance,Automotive,AIF|AIM,"Looking for cleaning, sanitizing and janitorial services",233,1426,all,"'-, Michigan,United States",,,,,2271,3323,James Automotive Systems,pending,"[[2207,""0""],[2745,""0""],[2890,""0""],[3127,""0""],[2972,""0""],[3007,""0""],[2269,""0""],[2913,""0""],[2687,""0""],[2362,""0""],[2276,""0""],[2733,""0""],[2524,""0""],[2521,""0""],[2777,""0""],[2331,""0""],[2616,""0""],[2710,""0""],[2753,""0""],[2987,""0""],[3207,""0""],[2905,""0""],[2626,""0""],[2942,""0""],[2760,""0""],[2747,""0""],[2703,""0""],[2503,""0""],[2590,""0""],[2528,""0""],[2202,""0""],[2210,""0""],[2413,""0""],[2230,""0""],[2311,""0""]]",,,publish,2271,raktest,raktest@yopmail.com,Rakesh,Test,mr-2271-1623081556,,,0,0,0,closed,closed,07-06-2021
3325,MR-2271-1623082124,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2271-1623082124/,,,,,,,,Cleaning and area maintenance,Automotive,null,looking for janitorial services,233,1426,all,"'-, Michigan,United States",ISO 9000|ISO 14000,,,,2271,3323,James Automotive Systems,pending,"[[2202,""0""],[2524,""0""],[2913,""0""],[2890,""0""],[2760,""0""],[2747,""0""],[2733,""0""],[2703,""0""],[2687,""0""],[2626,""0""],[2590,""0""],[2528,""0""],[2521,""0""],[2207,""0""],[2503,""0""],[2456,""0""],[2423,""0""],[2413,""0""],[2362,""0""],[2311,""0""],[2276,""0""],[2269,""0""],[2230,""0""],[2210,""0""],[2942,""0""]]",,,publish,2271,raktest,raktest@yopmail.com,Rakesh,Test,mr-2271-1623082124,,,0,0,0,closed,closed,07-06-2021
3326,MR-2270-1623082430,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623082430/,,,,,,,,Software Services,Cybersecurity,AIM,Seeking Software Development Services for for cybersecurity.,233,1426,111126,"Albion, Michigan,United States",ISO 9000,,50 to 100,,2270,3299,Williams Automotive Systems,pending,"[[2509,""0""],[2797,""0""],[2887,""0""],[3009,""0""],[2702,""0""],[2752,""0""],[3127,""0""],[2755,""0""],[2831,""0""],[3183,""0""],[3192,""0""],[3193,""0""],[2812,""0""],[2633,""0""],[2910,""0""],[2261,""0""],[2461,""0""],[2891,""0""],[2749,""0""],[2985,""0""],[2993,""0""],[2316,""0""],[2746,""0""],[3021,""0""],[3167,""0""],[2502,""0""],[2236,""0""],[2721,""0""],[2621,""0""],[3107,""0""],[2930,""0""],[3177,""0""],[3189,""0""],[2691,""0""],[2220,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623082430,,,0,0,0,closed,closed,07-06-2021
3329,MR-2270-1623083922,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623083922/,,,,,,,,Cleaning and area maintenance,Automotive,AIF,Looking for cleaning and sanitizing services,233,1426,all,"'-, Michigan,United States",ISO 14000,,20 to 50,,2270,3299,Williams Automotive Systems,pending,"[[2207,""0""],[2745,""0""],[2972,""0""],[2890,""0""],[3127,""0""],[2616,""0""],[2269,""0""],[2913,""0""],[2905,""0""],[3207,""0""],[2987,""0""],[2753,""0""],[2710,""0""],[2687,""0""],[2362,""0""],[2331,""0""],[2777,""0""],[2733,""0""],[2276,""0""],[3174,""0""],[3010,""0""],[2871,""0""],[2838,""0""],[2286,""0""],[2707,""0""],[2693,""0""],[2552,""0""],[2524,""0""],[2521,""0""],[2490,""0""],[2306,""0""],[3007,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623083922,,,0,0,0,closed,closed,07-06-2021
3330,MR-2270-1623086378,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623086378/,,,,,,,,IT,Cybersecurity,null,Looking for cyber security services,233,1426,,"'-, Michigan,United States",,,,,2270,3299,Williams Automotive Systems,pending,"[[3107,""0""],[3035,""0""],[2333,""0""],[2701,""0""],[3127,""0""],[2316,""0""],[2543,""0""],[2874,""0""],[2933,""0""],[2971,""0""],[3030,""0""],[2904,""0""],[2355,""0""],[2690,""0""],[2839,""0""],[2822,""0""],[3201,""0""],[3195,""0""],[3164,""0""],[3144,""0""],[2970,""0""],[2847,""0""],[2831,""0""],[2825,""0""],[2340,""0""],[2772,""0""],[2643,""0""],[2461,""0""],[2453,""0""],[2435,""0""],[2389,""0""],[2275,""0""],[2244,""0""],[2240,""0""],[2972,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623086378,,,0,0,0,closed,closed,07-06-2021
3331,MR-2270-1623088701,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623088701/,,,,,,,,IT,Cybersecurity,null,Looking for Cyber security solution,233,1426,all,"'-, Michigan,United States",ISO 9000,,,,2270,3299,Williams Automotive Systems,pending,"[[3107,""0""],[2543,""0""],[2316,""0""],[3035,""0""],[2828,""0""],[3172,""0""],[2333,""0""],[2701,""0""],[3127,""0""],[2839,""0""],[2971,""0""],[2933,""0""],[2874,""0""],[2557,""0""],[2355,""0""],[2690,""0""],[2904,""0""],[3030,""0""],[2972,""0""],[3182,""0""],[3134,""0""],[2980,""0""],[2977,""0""],[2925,""0""],[2836,""0""],[2658,""0""],[2456,""0""],[2365,""0""],[2324,""0""],[2802,""0""],[2822,""0""],[3201,""0""],[3195,""0""],[3164,""0""],[3144,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623088701,,,0,0,0,closed,closed,07-06-2021
3332,MR-2270-1623088747,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623088747/,,,,,,,,Software Services,Cybersecurity,null,Looking for Consulting on Cybersecurity Services,233,1426,111126,"Albion, Michigan,United States",ISO 9000,,50 to 100,,2270,3299,Williams Automotive Systems,pending,"[[2509,""0""],[2543,""0""],[2812,""0""],[2925,""0""],[2340,""0""],[2910,""0""],[3193,""0""],[2614,""0""],[2450,""0""],[2684,""0""],[3107,""0""],[2316,""0""],[2526,""0""],[2332,""0""],[2836,""0""],[3192,""0""],[2765,""0""],[2691,""0""],[2919,""0""],[3009,""0""],[2714,""0""],[2732,""0""],[3007,""0""],[2336,""0""],[2755,""0""],[2539,""0""],[2696,""0""],[2203,""0""],[2774,""0""],[2540,""0""],[2548,""0""],[2678,""0""],[2243,""0""],[2723,""0""],[2758,""0""]]",,,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623088747,,,0,0,0,closed,closed,07-06-2021
3333,MR-2270-1623097554,,,07-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623097554/,,,,,,,,Software Services,Cybersecurity,null,Looking for Consulting Services in Cybersecurity area. Specifically Software development.,233,all,all,"'-, -,United States",,,,,2270,3299,Williams Automotive Systems,approved,"[[2509,""0""],[2702,""1""],[3182,""0""],[2316,""1""],[3193,""0""],[2831,""1""],[2752,""0""],[3192,""0""],[2543,""0""],[2789,""0""],[2755,""0""],[2910,""0""],[2828,""0""],[3127,""0""],[3009,""0""],[2797,""0""],[2836,""0""],[2261,""0""],[2994,""0""],[2461,""0""],[2812,""0""],[3177,""0""],[2746,""0""],[2676,""0""],[2968,""0""],[2721,""0""],[2526,""0""],[2787,""0""],[2783,""0""],[2991,""0""],[2921,""0""],[2927,""0""],[2839,""0""],[2517,""0""],[2723,""0""]]",1623097729,1246,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623097554,,,0,0,0,closed,closed,07-06-2021
3336,MR-2273-1623137131,,,08-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2273-1623137131/,,,,,,,,Manufacturing - Anodizing,Automotive,AIM,Looking for Consulting Services in Cybersecurity area. Specifically Software development.,234,all,all,"'-, -,United States Minor Outlying Islands",IATF,10,100 to 200,$1M - $5M,2273,3335,icomute,nomatch,,,,publish,2273,raktest,raktest@yopmail.com,Rakesh,Test,mr-2273-1623137131,,,0,0,0,closed,closed,08-06-2021
3359,MR-2275-1623147629,,,08-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2275-1623147629/,,,,,,,,Engineering and Design|Manufacturing - Hardware,Automotive|Materials,AIM,looking for ball bearing and steel materials providers.,233,all,all,"'-, -,United States",,,,,2275,3349,SIPMS bearings,approved,"[[2829,""1""],[2205,""1""],[2624,""0""],[2782,""0""],[2671,""0""],[2841,""0""],[2899,""0""],[2336,""0""],[3156,""0""],[2718,""0""],[2742,""0""],[3132,""0""],[3160,""0""],[2867,""0""],[2838,""0""],[2299,""0""],[2573,""0""],[2811,""0""],[2938,""0""],[2955,""0""],[2750,""0""],[2541,""0""],[2389,""0""],[2712,""0""],[3207,""0""],[3191,""0""],[3128,""0""],[2886,""0""],[2803,""0""],[2748,""0""],[2777,""0""],[2558,""0""],[2438,""0""],[2427,""0""],[2411,""0""]]",1623226077,2,publish,2275,raktest,raktest@yopmail.com,Rakesh,Test,mr-2275-1623147629,,,0,0,0,closed,closed,08-06-2021
3376,MR-2275-1623232383,,,09-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2275-1623232383/,,,,,,,,Manufacturing - Hardware,Manufacturing,AIF,looking raw steel supplier.,101,4028,132558,"Kollam, Kerala,India",ISO 9000|other|iso 7000,1233,,,2275,3349,SPSs bearings,nomatch,,,,publish,2275,raktest,raktest@yopmail.com,Rakesh,Test,mr-2275-1623232383,,,0,0,0,closed,closed,09-06-2021
3377,MR-2275-1623234076,,,09-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2275-1623234076/,,,,,,,,Manufacturing - Hardware,Manufacturing,null,looking for plastic molded products for electric industries.,233,all,all,"'-, -,United States",,,,,2275,3349,SPSs bearings,pending,"[[2206,""0""],[3170,""0""],[3132,""0""],[3126,""0""],[3176,""0""],[2876,""0""],[2314,""0""],[2473,""0""],[2795,""0""],[2845,""0""],[2307,""0""],[3199,""0""],[2825,""0""],[2918,""0""],[2304,""0""],[2543,""0""],[2660,""0""],[2854,""0""],[2935,""0""],[2987,""0""],[2868,""0""],[2775,""0""],[2745,""0""],[2811,""0""],[2761,""0""],[2663,""0""],[2679,""0""],[2706,""0""],[2901,""0""],[2224,""0""],[2293,""0""],[2369,""0""],[2424,""0""],[2713,""0""],[2899,""0""]]",,,publish,2275,raktest,raktest@yopmail.com,Rakesh,Test,mr-2275-1623234076,,,0,0,0,closed,closed,09-06-2021
3378,MR-2270-1623251827,,,09-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2270-1623251827/,,,,,,,,Cleaning and area maintenance,Automotive,null,"Looking for cleaning, sanitizing and janitorial services",233,1426,115291,"Detroit, Michigan,United States",ISO 9000,,&lt; 20,,2270,3299,Williams Automotive Systems,approved,"[[2207,""1""],[2331,""1""],[3207,""1""],[2987,""1""],[2753,""0""],[2942,""0""],[2760,""0""],[2703,""0""],[2456,""0""],[2423,""0""],[3010,""0""],[2306,""0""],[2890,""0""],[2626,""0""],[2838,""0""],[2269,""0""],[2913,""0""],[2362,""0""],[2687,""0""],[2745,""0""],[2521,""0""],[2524,""0""],[2710,""0""],[2905,""0""],[2777,""0""],[2590,""0""],[2230,""0""],[2503,""0""],[2311,""0""],[2210,""0""],[2202,""0""],[2747,""0""],[2733,""0""],[2276,""0""],[2552,""0""]]",1623252640,1246,publish,2270,raktest,raktest@yopmail.com,Rakesh,Test,mr-2270-1623251827,,,0,0,0,closed,closed,09-06-2021
3381,MR-2276-1623790703,,,15-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1623790703/,,,,,,,,Manufacturing - Metal Fabrication,Automotive,null,stamping,233,1426,117473,"Grand Rapids, Michigan,United States",,,,,2276,3380,Fastex,approved,"[[2216,""0""],[2219,""0""],[2257,""0""],[2349,""0""],[2374,""0""],[2706,""1""],[2844,""0""],[2889,""0""],[2977,""0""]]",1623790849,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1623790703,,,0,0,0,closed,closed,15-06-2021
3382,MR-2276-1623794131,,,15-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1623794131/,,,,,,,,Manufacturing - Stamping,Automotive,null,Stamping,233,1426,115291,"Detroit, Michigan,United States",,,,,2276,3380,Fastex,approved,"[[2216,""0""],[2219,""0""],[2257,""1""],[2349,""0""],[2374,""0""],[2706,""0""],[2844,""0""],[2889,""0""],[2977,""0""]]",1623794223,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1623794131,,,0,0,0,closed,closed,15-06-2021
3383,MR-2276-1623794757,,,15-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1623794757/,,,,,,,,Manufacturing - Stamping,Automotive,null,stamping,233,1426,,"'-, Michigan,United States",,,,,2276,3380,Fastex,approved,"[[2216,""1""],[2219,""1""],[2257,""1""],[2349,""1""],[2374,""1""],[2706,""1""],[2844,""1""],[2889,""1""],[2977,""1""]]",1623794845,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1623794757,,,0,0,0,closed,closed,15-06-2021
3385,MR-2276-1623873622,,,16-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2276-1623873622/,,,,,,,,Manufacturing - Assemblies/Sub Assemblies,Automotive,null,Manufacturing,233,1407,125787,"San Antonio, Texas,United States",,,,,2276,3380,Fastex,approved,"[[2804,""1""],[2882,""1""],[2999,""0""],[3208,""0""],[3161,""0""],[3143,""0""],[2918,""0""],[2813,""0""],[2751,""0""],[2491,""0""],[2340,""0""],[2808,""0""],[2877,""0""],[2871,""0""],[2854,""0""],[2841,""0""],[2823,""0""],[2754,""0""],[2802,""0""],[2801,""0""],[2784,""0""],[2769,""0""],[2934,""0""],[2713,""0""],[2885,""0""],[2994,""0""],[2937,""0""],[3134,""0""],[3191,""0""],[3180,""0""],[3174,""0""],[3139,""0""],[3138,""0""],[3137,""0""],[3110,""0""]]",1623874951,1246,publish,2276,raktest,raktest@yopmail.com,Rakesh,Test,mr-2276-1623873622,,,0,0,0,closed,closed,16-06-2021
3386,MR-2277-1623874050,,,16-06-2021,mm365_matchrequests,https://uat.minoritysupplier.org/matchrequest/mr-2277-1623874050/,,,,,,,,Manufacturing - Stamping,Automotive,null,Stamping,233,all,all,"'-, -,United States",,,,,2277,3384,RED GLOBAL,pending,"[[2216,""0""],[2219,""0""],[2257,""0""],[2349,""0""],[2374,""0""],[2706,""0""],[2844,""0""],[2889,""0""],[2977,""0""]]",,,publish,2277,raktest,raktest@yopmail.com,Rakesh,Test,mr-2277-1623874050,,,0,0,0,closed,closed,16-06-2021
